"id","observed","predicted","residual","standardized_residual","leverage","cooks_distance","flag_cook","flag_leverage","flag_standardized_residual","influential_any"
72,1,0.869368081890195,0.387634842111079,0.394161554201787,0.0328427561745691,0.00026379164426793,FALSE,FALSE,FALSE,FALSE
73,1,0.581683213586844,0.848026416083792,0.873825911719347,0.0581777981300472,0.0023583496719459,FALSE,FALSE,FALSE,FALSE
74,1,0.332505887371959,1.41685057280547,1.43604822831827,0.0265580699108468,0.00281316053397482,FALSE,FALSE,FALSE,FALSE
75,0,0.207530908531389,-0.511741016447724,-0.519191910123127,0.0284959370697102,0.000395333993724229,FALSE,FALSE,FALSE,FALSE
76,1,0.983494221516146,0.129548413819214,0.129998587803942,0.00691383707049971,0.00000588273768714417,FALSE,FALSE,FALSE,FALSE
77,1,0.608916675034158,0.801411768816155,0.831070124113754,0.0701003354078636,0.00260333075927331,FALSE,TRUE,FALSE,TRUE
78,1,0.941180793043859,0.249990240559988,0.252402258007812,0.0190211652914037,0.0000617637929242917,FALSE,FALSE,FALSE,FALSE
79,1,0.488702217721529,1.0228567125192,1.05974498619412,0.0684056239336432,0.00412323127917315,FALSE,TRUE,FALSE,TRUE
80,1,0.68851188779249,0.672612628033482,0.68944742778756,0.0482394003393108,0.00120461008266947,FALSE,FALSE,FALSE,FALSE
81,1,0.999890457628496,0.0104668224571496,0.0104674417377738,0.00011832161489746,0.000000000648285916170496,FALSE,FALSE,FALSE,FALSE
82,1,0.404762223531917,1.21267732294509,1.24451907188583,0.0505165485337408,0.00412021034076393,FALSE,FALSE,FALSE,FALSE
83,1,0.636525771283638,0.755664144594095,0.781246118833302,0.0644179385011161,0.00210121593738031,FALSE,FALSE,FALSE,FALSE
84,1,0.75149385460711,0.575050320421358,0.604324517774595,0.0945358265956688,0.00190649463451345,FALSE,TRUE,FALSE,TRUE
85,1,0.132560660885142,2.55806883454427,2.6153473902556,0.0433222209272124,0.0154872317478368,TRUE,FALSE,TRUE,TRUE
86,0,0.889620310135677,-2.83895010585625,-2.86516186681811,0.0182131857225572,0.00761442389290416,TRUE,FALSE,TRUE,TRUE
87,1,0.969534396168776,0.177265118193048,0.17799711303564,0.00820788273850408,0.0000131101123159406,FALSE,FALSE,FALSE,FALSE
88,0,0.245269413009644,-0.570066762446009,-0.584603796325284,0.0491146023929931,0.000882623977321698,FALSE,FALSE,FALSE,FALSE
89,0,0.232597873894197,-0.550543159992167,-0.561514428416224,0.0386956617673943,0.000634589995082576,FALSE,FALSE,FALSE,FALSE
90,0,0.383334418070604,-0.78843165468749,-0.816190774988595,0.0668644372598442,0.00238673290579716,FALSE,TRUE,FALSE,TRUE
91,1,0.830607871878345,0.451594444650682,0.462614896644679,0.0470766808147048,0.000528636457696445,FALSE,FALSE,FALSE,FALSE
92,0,0.8256838718743,-2.17639698374711,-2.19893435583564,0.0203934025905185,0.00503306483804511,FALSE,FALSE,TRUE,TRUE
93,0,0.205778980678716,-0.509014105595734,-0.516826493958351,0.0300036554884067,0.000413108008458048,FALSE,FALSE,FALSE,FALSE
94,0,0.182547192845227,-0.47255921310289,-0.48289232243335,0.0423388527803727,0.000515463387301225,FALSE,FALSE,FALSE,FALSE
95,0,0.539882948209763,-1.08321743403227,-1.10218232409751,0.0341172750277194,0.00214549163630192,FALSE,FALSE,FALSE,FALSE
96,0,0.0546601315714762,-0.240459173118443,-0.242222869371093,0.0145095734399416,0.0000431919218399389,FALSE,FALSE,FALSE,FALSE
97,1,0.873280630642515,0.380929483317903,0.38446492320807,0.0183069205163184,0.000137823418189226,FALSE,FALSE,FALSE,FALSE
98,0,0.244663283833304,-0.569133438110222,-0.582896473083522,0.0466654129765142,0.000831577295834336,FALSE,FALSE,FALSE,FALSE
